"sparse weighted graph embedding,"
16583,-3.4320486,-0.8862587
16584,-3.5524507,-0.88871735
16585,-3.5633454,-0.89996207
16586,-3.560237,-0.89604074
16587,-3.5503705,-0.89606863
16588,-3.5327961,-0.8882742
16589,-3.6232831,-0.90565556
16590,-3.6310623,-0.9084159
16591,-3.6661022,-0.9255227
16592,-3.6702116,-0.9214699
16593,-3.7065175,-0.93026006
16594,-3.7038376,-0.94129
16595,-3.7045047,-0.9410238
16596,-3.9526312,-1.0086488
16597,-3.9702704,-1.0005271
16598,-3.9961767,-1.0143558
16599,-3.766363,-0.9573859
16600,-4.011913,-1.0243814
16601,-4.0108366,-1.0225312
16602,-4.026046,-1.0235192
16603,-4.0313563,-1.0281135
16604,-4.0684385,-1.0282705
16605,-3.6851218,-0.9412964
16606,-3.605345,-0.90930414
16607,-3.6989481,-0.94657487
16608,-3.6409473,-0.9170094
16609,-3.6433785,-0.9280844
16610,-3.6762822,-0.93415064
16611,-3.6963723,-0.93912286
16612,-3.6847124,-0.93158036
16613,-3.8060296,-0.9641791
16614,-3.8118904,-0.97255
16615,-3.8918843,-0.9845252
16616,-3.8946111,-0.986165
16617,-3.911994,-0.9984007
16618,-4.3635755,-1.1352938
16619,-4.3852043,-1.1286684
16620,-4.401307,-1.126861
16621,-4.4012113,-1.1321958
16622,-4.427709,-1.1344781
16623,-4.4683223,-1.1392938
16624,-4.4491816,-1.1289573
16625,-4.4813943,-1.1427187
16626,-4.017454,-1.0231023
16627,-3.9341805,-0.9970586
16628,-3.9570365,-1.0006096
16629,-4.573019,-1.1738222
16630,-4.5803885,-1.158725
16631,-4.589658,-1.1703916
16632,-4.5931807,-1.1690023
16633,-4.604883,-1.1766332
16634,-4.6549735,-1.1864477
16635,-4.6364956,-1.1915076
16636,-4.689939,-1.201772
16637,-4.6353874,-1.185101
16638,-4.69137,-1.194997
16639,-4.2417984,-1.0798489
16640,-4.1726685,-1.0611032
16641,-4.167853,-1.0610077
16642,-4.2521467,-1.079658
16643,-4.498778,-1.151779
16644,-4.5278797,-1.149067
16645,-4.5137115,-1.1509563
16646,-4.637415,-1.1835994
16647,-4.6657643,-1.1917992
16648,-4.6575117,-1.1828693
16649,-4.6764817,-1.1944977
16650,-4.700751,-1.2013884
16651,-4.7333746,-1.2093648
16652,-4.71709,-1.2045159
16653,-4.7317843,-1.213247
16654,-4.754771,-1.2121089
16655,-4.788104,-1.2159908
16656,-4.7922735,-1.2195412
16657,-4.7912173,-1.216572
16658,-4.814669,-1.2226102
16659,-4.8299313,-1.2346357
16660,-4.857895,-1.2360443
16661,-4.8540406,-1.238539
16662,0.025024874,0.023769027
16663,0.12993169,0.008729344
16664,0.08905472,0.04314297
16665,-0.13040383,-0.058359444
16666,0.02282963,-0.2280514
16667,0.06189738,-0.016848765
16668,-4.7874255,-1.2172251
16669,-4.803934,-1.2200687
16670,-4.8303394,-1.2342095
16671,-4.817567,-1.2331686
16672,-4.8641834,-1.2444357
16673,-4.848499,-1.2386377
16674,-4.8950453,-1.2438313
16675,-4.884627,-1.2379143
16676,-4.9047747,-1.2499325
16677,-4.9249873,-1.2551943
16678,-4.9280577,-1.254135
16679,-4.886083,-1.2531486
16680,-4.906528,-1.2573
16681,-4.915923,-1.2671545
16682,-4.930304,-1.2694075
16683,-4.9682136,-1.2798117
16684,-4.9460144,-1.2745632
16685,-4.9559016,-1.2737383
16686,-4.9805846,-1.2846115
16687,-4.976306,-1.2791622
16688,-5.057495,-1.3035588
16689,-5.0108995,-1.28927
16690,-5.0228286,-1.2977935
16691,-5.040067,-1.2928597
16692,-4.56185,-1.1669618
16693,-4.5971365,-1.1767875
16694,-4.6075916,-1.1750895
16695,-4.716415,-1.2042866
16696,-4.7956195,-1.2235897
16697,-4.8313956,-1.2427291
16698,-4.8372316,-1.2309825
16699,-4.859871,-1.2487451
16700,-4.8656745,-1.2429544
16701,-4.89625,-1.2553142
16702,-4.902329,-1.2563812
16703,-4.8408537,-1.2428585
16704,-4.853965,-1.2433474
16705,-4.8693213,-1.2483169
16706,-4.8862624,-1.257205
16707,-4.895139,-1.2705355
16708,-4.5324154,-1.1644279
16709,-4.9309044,-1.2721863
16710,-4.46874,-1.1560482
16711,-4.4982257,-1.1644093
16712,-4.305576,-1.1093493
16713,-4.3218,-1.1195848
16714,-4.0367126,-1.0382042
16715,-4.0550237,-1.039842
16716,-4.2304,-1.0901297
16717,-4.249395,-1.0940442
16718,-4.0228043,-1.0334592
16719,-3.8525934,-0.9874832
16720,-3.8452168,-0.98561805
16721,-3.8914733,-0.99565154
16722,-3.6064646,-0.9248594
16723,-3.5267756,-0.9102014
16724,-3.555406,-0.92150027
16725,-3.5816536,-0.9256774
16726,-3.5960062,-0.9140256
16727,-3.5648675,-0.9145273
16728,-3.582138,-0.92289615
16729,-3.5951824,-0.9092306
16730,-3.5929432,-0.91791844
16731,-3.5172827,-0.9100834
16732,-3.598011,-0.91968906
16733,-3.6060658,-0.9235502
16734,-3.3793776,-0.8713946
16735,-3.308372,-0.85108656
16736,-3.3071961,-0.8473002
16737,-3.3140051,-0.85136473
16738,-3.2062192,-0.8210104
16739,-2.8598464,-0.7456967
16740,-2.7391617,-0.72524047
16741,-2.638853,-0.6995133
16742,-2.56981,-0.6806819
16743,-2.48024,-0.6531957
16744,-2.3904283,-0.64634305
16745,-2.2540128,-0.6190151
16746,-2.2014232,-0.6049998
16747,-2.2073658,-0.60288775
16748,-1.9372264,-0.5522987
16749,-1.8382101,-0.53923625
16750,-1.6978172,-0.519001
16751,-1.5374029,-0.48526943
16752,-1.4246826,-0.45423552
16753,-1.2273254,-0.42067626
16754,-1.1544904,-0.39040223
16755,-1.1138823,-0.39674896
16756,-1.0895699,-0.3729764
16757,-1.0840951,-0.3832846
16758,-1.0609071,-0.36601263
16759,-1.0669667,-0.38622743
16760,-1.0681577,-0.38178012
16761,-1.0627435,-0.37718683
16762,-1.0721359,-0.36729687
16763,-1.0730152,-0.3796639
16764,-1.0607979,-0.37686768
16765,-1.0604589,-0.37673834
16766,-1.0664363,-0.3734591
16767,-1.0620784,-0.38312793
16768,-1.0648687,-0.37332645
16769,-1.0711225,-0.38021895
16770,-1.0787355,-0.36612877
16771,-1.0889593,-0.38308233
16772,-1.0779551,-0.37026042
16773,-1.0764103,-0.38541144
16774,-1.0775093,-0.37425044
16775,-1.0701373,-0.3807671
16776,-1.0764145,-0.3906273
16777,-1.0780647,-0.38240007
16778,-1.0773063,-0.3871475
16779,-1.0855302,-0.37712696
16780,-1.0928942,-0.39475584
16781,-1.0963426,-0.3905569
16782,-1.0948424,-0.38602614
16783,-1.0911795,-0.38560084
16784,-1.0967345,-0.3940324
16785,-1.0931605,-0.38245088
16786,-1.0930353,-0.3861558
16787,-1.0974776,-0.38771078
16788,-1.1316836,-0.3882752
16789,-1.1432817,-0.39305648
16790,-1.2219504,-0.42145306
16791,-1.2464274,-0.41388005
16792,-1.3677953,-0.45541313
16793,-1.4728445,-0.47165105
16794,-1.5382422,-0.4777943
16795,-1.6051196,-0.49725252
16796,-1.5667741,-0.48118243
16797,-1.5470698,-0.4910009
16798,-1.5651088,-0.4832178
16799,-1.5789198,-0.48271015
16800,-1.5214921,-0.484334
16801,-1.4848406,-0.48411933
16802,-1.4306092,-0.4600355
16803,-1.406661,-0.46851972
16804,-1.3682925,-0.46266192
16805,-1.3812732,-0.4568169
16806,-1.4020431,-0.46081358
16807,-1.3688734,-0.45816433
16808,-1.3704977,-0.478289
16809,-1.3342632,-0.44948617
16810,-1.2975986,-0.4375489
16811,-1.3391817,-0.44084918
16812,-1.3194293,-0.44068637
16813,-1.3269912,-0.4581302
16814,-1.3233033,-0.4311347
16815,-1.3409706,-0.44845134
16816,-1.3576323,-0.44071367
16817,-1.3958673,-0.4614886
16818,-1.4069599,-0.46747684
16819,-1.4062285,-0.46214515
16820,-1.3991673,-0.4643993
16821,-1.387845,-0.46483386
16822,-1.3667948,-0.4544504
16823,-1.3636923,-0.4574689
16824,-1.3902239,-0.46441698
16825,-1.3931495,-0.46434912
16826,-1.4055871,-0.45862296
16827,-1.4676083,-0.47942656
16828,-1.5145392,-0.485065
16829,-1.524731,-0.4751101
16830,-1.5033123,-0.47747016
16831,-1.4987155,-0.4667338
16832,-1.5208204,-0.48140928
16833,-1.5428437,-0.48164746
16834,-1.5415732,-0.4875813
16835,-1.5305315,-0.46975222
16836,-1.5100044,-0.46830645
16837,-1.5125262,-0.48683506
16838,-1.5402851,-0.4843253
16839,-1.5744876,-0.5036824
16840,-1.6085609,-0.492806
16841,-1.6511292,-0.5140325
16842,-1.6670631,-0.51329386
16843,-1.674561,-0.5078793
16844,-1.6796937,-0.52035713
16845,-1.6841302,-0.51882064
16846,-1.6855102,-0.5201139
16847,-1.7100149,-0.5231632
16848,-1.6878744,-0.5237624
16849,-1.7132556,-0.51728404
16850,-1.6766568,-0.5082428
16851,-1.665463,-0.5057987
16852,-1.6302145,-0.51868385
16853,-1.6360327,-0.5046904
16854,-1.6274842,-0.49951485
16855,-1.609446,-0.48817527
16856,-1.5805067,-0.5104161
16857,-1.5925024,-0.5046982
16858,-1.5974538,-0.4995118
16859,-1.6309459,-0.51682895
16860,-1.6808332,-0.5187328
16861,-1.6835924,-0.5216124
16862,-1.712507,-0.5266706
16863,-1.657935,-0.5095693
16864,-1.630968,-0.510202
16865,-1.6324912,-0.52085423
16866,-1.6129326,-0.5152347
16867,-1.6499814,-0.5138864
16868,-1.656516,-0.5125427
16869,-1.6280185,-0.51506966
16870,-1.6389588,-0.5224472
16871,-1.6500105,-0.5270626
16872,-1.6560878,-0.52663463
16873,-1.6509318,-0.5184627
16874,-1.699942,-0.531498
16875,-1.6975296,-0.51270145
16876,-1.6880554,-0.5176267
16877,-1.711652,-0.51802635
16878,-1.7099093,-0.52828443
16879,-1.6993155,-0.519495
16880,-1.6922226,-0.52423537
16881,-1.6916461,-0.52566487
16882,-1.6115658,-0.50614566
16883,-1.6001424,-0.49501437
16884,-1.6232185,-0.50416225
16885,-1.6335781,-0.5155953
16886,-1.6573393,-0.5197073
16887,-1.6521926,-0.5167248
16888,-1.6935745,-0.51688224
16889,-1.7034851,-0.51932704
16890,-1.7066853,-0.5109027
16891,-1.6946275,-0.5159762
16892,-1.6907961,-0.5108013
16893,-1.7319236,-0.51791275
16894,-1.743449,-0.5258403
16895,-1.7484543,-0.5244894
16896,-1.7524191,-0.5117042
16897,-1.7458503,-0.5210798
16898,-1.7514408,-0.5211287
16899,-1.740591,-0.5067825
16900,-1.7606584,-0.5152617
16901,-1.7626748,-0.5174991
16902,-1.8272228,-0.53913736
16903,-1.8420057,-0.5415119
16904,-1.8553991,-0.54381526
16905,-1.8239329,-0.52614677
16906,-1.8054268,-0.54584146
16907,-1.8048759,-0.5452156
16908,-1.8748726,-0.5468766
16909,-1.8956969,-0.5499446
16910,-1.9599197,-0.55313337
16911,-1.965247,-0.5683236
16912,-1.9874208,-0.55132574
16913,-2.0601828,-0.56858784
16914,-2.0772688,-0.5811152
16915,-2.082432,-0.5840723
16916,-2.1471004,-0.58490366
16917,-2.1455665,-0.596462
16918,-2.185277,-0.5978564
16919,-2.3096712,-0.61776346
16920,-2.3953502,-0.64243436
16921,-2.477542,-0.66828394
16922,-2.421955,-0.64913476
16923,-2.4817698,-0.6694784
16924,-2.6013587,-0.69564795
16925,-2.684847,-0.7129879
16926,-2.6571603,-0.7055184
16927,-2.6775255,-0.7107028
16928,-2.7986434,-0.7365479
16929,-2.9158363,-0.75885355
16930,-2.8923917,-0.75041753
16931,-2.9322743,-0.7568983
16932,-2.8475962,-0.7385188
16933,-2.8446817,-0.7470629
16934,-2.8489695,-0.74764764
16935,-2.8541944,-0.75338656
16936,-2.862711,-0.74554616
16937,-2.922963,-0.7574796
16938,-2.929931,-0.7617651
16939,-3.0346043,-0.793417
16940,-3.076146,-0.79493076
16941,-3.1298692,-0.8096919
16942,-3.1832712,-0.82222927
16943,-3.2815206,-0.8326801
16944,-3.2894092,-0.839322
16945,-3.2691472,-0.84003675
16946,-3.4280355,-0.8665837
16947,-3.4161582,-0.86411875
16948,-3.4136596,-0.86717427
16949,-3.49135,-0.8871441
16950,-3.4999268,-0.8891562
16951,-3.587774,-0.9034549
16952,-3.6077757,-0.91053134
16953,-3.6005409,-0.91875744
16954,-3.6047828,-0.91733503
16955,-3.6945612,-0.93913835
16956,-3.714987,-0.9394054
16957,-3.706296,-0.929152
16958,-3.6447546,-0.92441905
16959,-3.783765,-0.96469045
16960,-4.0176654,-1.0201236
16961,-4.036966,-1.0261348
16962,-4.055629,-1.0269243
16963,-4.0608253,-1.0208093
16964,-4.0798616,-1.0297878
16965,-4.0820475,-1.0290996
16966,-4.0987654,-1.039982
16967,-4.0940695,-1.0386574
16968,-4.1134768,-1.0405236
16969,-4.134344,-1.0378036
16970,-4.1402225,-1.0422457
16971,-4.1580014,-1.057084
16972,-3.9782653,-1.0051988
16973,-4.0271482,-1.0144517
16974,-4.0367923,-1.0266308
16975,-4.0489893,-1.0200387
16976,-4.059571,-1.0268303
16977,-4.0646343,-1.0265086
16978,-4.058629,-1.0380211
16979,-4.1165285,-1.0420034
16980,-4.1372747,-1.0419662
16981,-4.1200423,-1.0508022
16982,-4.152778,-1.0443807
16983,-4.0515985,-1.0312327
16984,-4.087428,-1.0295655
16985,-4.077387,-1.0418797
16986,-4.154897,-1.059475
16987,-4.187041,-1.0531906
16988,-4.2079225,-1.0619619
16989,-4.2185144,-1.0672305
16990,-4.291313,-1.099101
16991,-4.3067207,-1.0953794
16992,-4.3119035,-1.1047587
16993,-4.3277206,-1.0993992
16994,-4.3431787,-1.1037366
16995,-4.3519554,-1.1094804
16996,-4.3812118,-1.1167626
16997,-4.37484,-1.1198399
16998,-4.1298175,-1.0469135
16999,-4.1732855,-1.0739621
17000,-4.1594357,-1.0586872
17001,-4.1842804,-1.0629115
17002,-4.213796,-1.0777407
17003,-4.1986017,-1.0768445
17004,-3.9115987,-1.0085202
17005,-3.9124343,-0.99717486
17006,-3.9421415,-1.004821
17007,-3.7920265,-0.97818696
17008,-3.8518271,-0.98157483
17009,-3.874404,-0.9890594
17010,-3.743753,-0.9624013
17011,-3.627035,-0.93242544
17012,-3.4961264,-0.89811414
17013,-3.4220946,-0.8820504
17014,-3.3227785,-0.8486249
17015,-3.2283487,-0.8297163
17016,-3.1706548,-0.8124237
17017,-3.1582422,-0.8130553
17018,-3.1636052,-0.80968523
17019,-3.1296213,-0.8063968
17020,-3.0950742,-0.80261385
17021,-3.095531,-0.8015669
17022,-3.0080216,-0.7738837
17023,-2.9662433,-0.77401996
17024,-2.9895744,-0.77443945
17025,-2.981936,-0.7715165
17026,-2.8866124,-0.75550526
17027,-2.8393342,-0.75673556
17028,-2.800556,-0.73326635
17029,-2.7746515,-0.7240655
17030,-2.778961,-0.73516405
17031,-2.7320023,-0.7199178
17032,-2.7249618,-0.72201085
17033,-2.7321477,-0.71528715
17034,-2.6920402,-0.7259538
17035,-2.6735172,-0.706722
17036,-2.665909,-0.7078468
17037,-2.579927,-0.6840051
17038,-2.5744293,-0.69212407
17039,-2.5855196,-0.6880442
17040,-2.5692046,-0.6907043
17041,-2.5990014,-0.6981342
17042,-2.5875623,-0.69387794
17043,-2.5706942,-0.6858827
17044,-2.5513499,-0.6882591
17045,-2.5630167,-0.6982927
17046,-2.5115533,-0.6808241
17047,-2.5650506,-0.69364405
17048,-2.6012595,-0.69939125
17049,-2.675548,-0.71350706
17050,-2.72356,-0.71707004
17051,-2.660729,-0.70124656
17052,-2.6713223,-0.71075094
17053,-2.6938124,-0.71069837
17054,-2.750308,-0.72078204
17055,-2.7237782,-0.72209084
17056,-2.6900768,-0.6982367
17057,-2.7277393,-0.71969193
17058,-2.7443237,-0.72054434
17059,-2.6815767,-0.7022721
17060,-2.6499474,-0.70011234
17061,-2.5560725,-0.68503565
17062,-2.5408952,-0.67840225
17063,-2.6625164,-0.7135154
17064,-2.6734414,-0.7154877
17065,-2.7134147,-0.71254116
17066,-2.7071867,-0.7040769
17067,-2.6656277,-0.7150893
17068,-2.6617806,-0.7078685
17069,-2.6782765,-0.7093975
17070,-2.6331491,-0.6961035
17071,-2.6462326,-0.70396006
17072,-2.6284683,-0.68736655
17073,-2.6344802,-0.6914091
17074,-2.7342346,-0.72235113
17075,-2.736297,-0.71664685
17076,-2.7291524,-0.7147536
17077,-2.6825783,-0.70045555
17078,-2.663398,-0.7012042
17079,-2.6252053,-0.6874538
17080,-2.6223693,-0.69550735
17081,-2.5951285,-0.692821
17082,-2.583245,-0.68592596
17083,-2.6456847,-0.69993865
17084,-2.5890388,-0.6875057
17085,-3.9184825,-0.9816876
17086,-3.9015427,-0.9923603
17087,-3.925678,-0.98588836
17088,-3.9461849,-0.9831394
17089,-3.9483936,-0.99517864
17090,-3.9650831,-1.0013771
17091,-3.979656,-1.0098785
17092,-3.9751701,-1.0137607
17093,-3.8560367,-0.9761612
17094,-3.8605633,-0.9802113
17095,-3.768904,-0.9582742
17096,-3.4275653,-0.8806957
17097,-3.432578,-0.88000226
17098,-3.3443937,-0.8509721
17099,-3.3472989,-0.8586449
17100,-3.2505562,-0.84566444
17101,-3.1655066,-0.8247178
17102,-3.1298783,-0.8150924
17103,-3.1214187,-0.8098157
17104,-3.1311204,-0.81178916
17105,-3.1215928,-0.81336534
17106,-2.8884046,-0.76771855
17107,-2.8775468,-0.76308244
17108,-2.6694129,-0.7045532
17109,-2.5677636,-0.68868047
17110,-2.452877,-0.6677447
17111,-2.3720336,-0.64627427
17112,-2.3788202,-0.64451015
17113,-2.3091958,-0.6281773
17114,-2.3145902,-0.63539857
17115,-2.3416028,-0.6233872
17116,-2.3243906,-0.6453525
17117,-2.2458985,-0.63030416
17118,-2.2479672,-0.61917293
17119,-2.2692144,-0.63016224
17120,-2.273337,-0.6244284
17121,-2.285327,-0.6287537
17122,-2.3137074,-0.62600976
17123,-2.3194535,-0.63319355
17124,-2.3156705,-0.62610805
17125,-2.327874,-0.6349012
17126,-2.28205,-0.62749135
17127,-2.2428522,-0.625487
17128,-2.2053118,-0.60466206
17129,-2.2182477,-0.62574214
17130,-2.1867695,-0.6099707
17131,-2.1945899,-0.6180691
17132,-2.1987097,-0.6122958
17133,-2.282861,-0.6303091
17134,-2.2752326,-0.633237
17135,-2.2795079,-0.6309801
17136,-2.2737346,-0.62327844
17137,-2.3403766,-0.6541062
17138,-2.3609614,-0.64653176
17139,-2.3385322,-0.64548844
17140,-2.31414,-0.6413316
17141,-2.3036816,-0.6410735
17142,-2.3003368,-0.6407609
17143,-2.3157527,-0.63182265
17144,-2.2976723,-0.6389141
17145,-2.3153706,-0.6324902
17146,-2.403242,-0.6611941
17147,-2.4281757,-0.6741528
17148,-2.4521186,-0.65939444
17149,-2.408553,-0.67070526
17150,-2.419849,-0.671538
17151,-2.4219913,-0.6605834
17152,-2.3974237,-0.6559078
17153,-2.404994,-0.6566624
17154,-2.4345498,-0.66299886
17155,-2.4263723,-0.6574477
17156,-2.505725,-0.6749949
17157,-2.52167,-0.6770882
17158,-2.5198565,-0.6903857
17159,-2.585632,-0.703443
17160,-2.5413451,-0.6813772
17161,-2.5315468,-0.6787759
17162,-2.508304,-0.67793846
17163,-2.5339603,-0.67868614
17164,-2.5622654,-0.68405116
17165,-2.580362,-0.7010308
17166,-2.5848897,-0.70296186
17167,-2.6845205,-0.7140744
17168,-2.6819038,-0.71451086
17169,-2.7007878,-0.71964973
17170,-2.7657626,-0.7300813
17171,-2.7177408,-0.7207294
17172,-2.6867115,-0.7123869
17173,-2.768384,-0.7320089
17174,-2.7754383,-0.72999156
17175,-2.7653427,-0.721544
17176,-2.7909548,-0.7378964
17177,-2.8745883,-0.7558423
17178,-2.8850012,-0.7586501
17179,-2.8183525,-0.73222536
17180,-2.9251676,-0.76751196
17181,-2.9343688,-0.7716692
17182,-2.9882498,-0.7727633
17183,-2.987622,-0.77521396
17184,-3.1137555,-0.80066884
17185,-3.1199195,-0.80693394
17186,-3.184144,-0.82040983
17187,-3.113605,-0.80810916
17188,-3.125413,-0.8005642
17189,-3.194431,-0.82305187
17190,-3.2060645,-0.817487
17191,-3.0462162,-0.79857373
17192,-3.0380487,-0.79011077
17193,-2.9536858,-0.7671558
17194,-2.9251678,-0.75963336
17195,-2.8962722,-0.74409294
17196,-2.8333373,-0.73708457
17197,-2.9372962,-0.7558819
17198,-2.9536123,-0.75034076
17199,-2.9500883,-0.76355636
17200,-2.9745934,-0.77155036
17201,-2.956779,-0.7662556
17202,-2.941698,-0.76710767
17203,-2.954486,-0.7584298
17204,-2.976906,-0.7745702
17205,-2.8540537,-0.7588076
17206,-2.859482,-0.7541273
17207,-2.8570194,-0.757173
17208,-2.8499863,-0.7478368
17209,-2.888958,-0.75684696
17210,-2.8859036,-0.75599736
17211,-2.8450692,-0.74872714
17212,-2.8541775,-0.7466593
17213,-2.836603,-0.75520355
17214,-2.8609967,-0.7502813
17215,-2.8694324,-0.74814266
17216,-2.8788831,-0.7531529
17217,-2.8703551,-0.75266206
17218,-2.9651248,-0.7685046
17219,-2.9841204,-0.78213364
17220,-2.9549308,-0.7708088
17221,-2.9982197,-0.78176016
17222,-2.997674,-0.77277327
17223,-3.0015316,-0.76910967
17224,-3.082011,-0.79027975
17225,-3.086549,-0.79595786
17226,-3.0307105,-0.78494936
17227,-3.0244687,-0.7862938
17228,-3.1069148,-0.7994124
17229,-3.1146863,-0.8072571
17230,-3.127542,-0.7941897
17231,-3.0732875,-0.7995364
17232,-3.1562426,-0.8147048
17233,-3.2158992,-0.8198935
17234,-3.1565607,-0.81456023
17235,-3.1487288,-0.8033172
17236,-3.0526237,-0.7866103
17237,-3.0709667,-0.79316616
17238,-3.0283363,-0.7907766
17239,-3.0996704,-0.7873355
17240,-3.096574,-0.7916099
17241,-2.9642797,-0.76283723
17242,-2.9987216,-0.77993715
17243,-2.9407494,-0.76804084
17244,-2.8696992,-0.76098686
17245,-2.8340118,-0.7349381
17246,-2.8081918,-0.7373901
17247,-2.823258,-0.7359687
17248,-2.7446933,-0.7155783
17249,-2.716612,-0.71299
17250,-2.6187565,-0.69751954
17251,-2.5128422,-0.6758345
17252,-2.5013225,-0.6644055
17253,-2.473413,-0.6596076
17254,-2.3933952,-0.6513112
17255,-2.3616574,-0.63392997
17256,-2.2511516,-0.62795746
17257,-2.1782992,-0.60564864
17258,-2.172824,-0.60765046
17259,-2.1644642,-0.60447675
17260,-2.11923,-0.59291047
17261,-2.1183069,-0.596851
17262,-2.0545144,-0.59249204
17263,-2.056125,-0.594749
17264,-1.9721919,-0.5768691
17265,-1.9323099,-0.5719198
17266,-1.8826096,-0.5598135
17267,-1.8580906,-0.5561079
17268,-1.8232508,-0.54974675
17269,-1.7659227,-0.55501246
17270,-1.7442806,-0.5399214
17271,-1.7449551,-0.538841
17272,-1.7582895,-0.5352387
17273,-1.7417403,-0.52696353
17274,-1.7312986,-0.5367139
17275,-1.7077606,-0.522272
17276,-1.7108082,-0.53578687
17277,-1.7323316,-0.5452834
17278,-1.7351594,-0.5319234
17279,-1.754313,-0.5284558
17280,-1.7607299,-0.5368498
17281,-1.7679577,-0.53523594
17282,-1.7718781,-0.5449187
17283,-1.8171469,-0.5451363
17284,-1.8148489,-0.544902
17285,-1.8442912,-0.5690049
17286,-1.8446021,-0.5631422
17287,-1.8498772,-0.5526665
17288,-1.8455333,-0.5652003
17289,-1.8529391,-0.5570922
17290,-1.872786,-0.5550099
17291,-1.9116606,-0.5701643
17292,-1.901967,-0.5604603
17293,-1.9551083,-0.5684579
17294,-1.9848678,-0.5774339
17295,-1.9742293,-0.5722307
17296,-2.0011392,-0.57923937
17297,-1.973011,-0.5768492
17298,-1.9482814,-0.57023597
17299,-1.9377348,-0.5759648
17300,-1.9060062,-0.56567854
17301,-1.9110556,-0.57226485
17302,-1.9644101,-0.5761859
17303,-2.0027168,-0.5808489
17304,-2.0162392,-0.5836384
17305,-1.9807993,-0.58665
17306,-1.9890857,-0.59099376
17307,-2.0188303,-0.59074765
17308,-2.0106282,-0.58311355
17309,-2.0142183,-0.5817974
17310,-2.0144527,-0.590631
17311,-1.9963821,-0.58474416
17312,-2.0269668,-0.593693
17313,-2.0253012,-0.6011546
17314,-2.007121,-0.5854887
17315,-2.0093114,-0.5887229
17316,-2.0050082,-0.5865904
17317,-2.0031967,-0.5886747
17318,-1.9955224,-0.5829728
17319,-2.013905,-0.58823454
17320,-2.025383,-0.5917651
17321,-2.0031776,-0.5917949
17322,-2.041558,-0.59010834
17323,-2.0552602,-0.58569735
17324,-2.0745444,-0.5965154
17325,-2.119808,-0.6133554
17326,-2.121054,-0.60689145
17327,-2.1230712,-0.607958
17328,-2.1163907,-0.60624766
17329,-2.2296224,-0.62443143
17330,-2.262303,-0.6327192
17331,-2.2678165,-0.63474387
17332,-2.3566005,-0.6437682
17333,-2.359459,-0.64397997
17334,-2.4314747,-0.6551126
17335,-2.5036917,-0.6614018
17336,-2.6340525,-0.7068689
17337,-2.6549547,-0.7012673
17338,-2.7034717,-0.70851505
17339,-2.7643237,-0.72847533
17340,-2.776958,-0.71785724
17341,-2.7354817,-0.7130493
17342,-2.8394196,-0.7437337
17343,-2.9302444,-0.75273764
17344,-2.8783705,-0.75132084
17345,-2.9050152,-0.76445353
17346,-2.9035373,-0.7619328
17347,-2.8650093,-0.7516177
17348,-2.872975,-0.74994135
17349,-2.8860798,-0.75639987
17350,-3.0049965,-0.7809442
